"Ign","Team","Weapon","Picks","Rounds Played","Pick Percentage"
"v1xen","Keyd Stars (ex)","Spectre",36,548,"6.57"
"v1xen","Keyd Stars (ex)","Sheriff",32,548,"5.84"
"v1xen","Keyd Stars (ex)","Ghost",26,548,"4.74"
"v1xen","Keyd Stars (ex)","Bulldog",20,548,"3.65"
"v1xen","Keyd Stars (ex)","Frenzy",13,548,"2.37"
"v1xen","Keyd Stars (ex)","Stinger",4,548,"0.73"
"v1xen","Keyd Stars (ex)","Guardian",2,548,"0.36"
"v1xen","Keyd Stars (ex)","Judge",1,548,"0.18"
"v1xen","Keyd Stars (ex)","Marshal",1,548,"0.18"
"ban","Knights (ex)","Vandal",98,346,"28.32"
"ban","Knights (ex)","Operator",77,346,"22.25"
"ban","Knights (ex)","Sheriff",44,346,"12.72"
"ban","Knights (ex)","Classic",36,346,"10.40"
"ban","Knights (ex)","Phantom",31,346,"8.96"
"ban","Knights (ex)","Spectre",18,346,"5.20"
"ban","Knights (ex)","Ghost",13,346,"3.76"
"ban","Knights (ex)","Frenzy",9,346,"2.60"
"ban","Knights (ex)","Marshal",5,346,"1.45"
"ban","Knights (ex)","Judge",4,346,"1.16"
"ban","Knights (ex)","Shorty",4,346,"1.16"
"ban","Knights (ex)","Guardian",3,346,"0.87"
"ban","Knights (ex)","Bucky",2,346,"0.58"
"ban","Knights (ex)","Bulldog",1,346,"0.29"
"ban","Knights (ex)","Stinger",1,346,"0.29"
"Frosty","Knights (ex)","Vandal",197,346,"56.94"
"Frosty","Knights (ex)","Sheriff",51,346,"14.74"
"Frosty","Knights (ex)","Classic",30,346,"8.67"
"Frosty","Knights (ex)","Spectre",25,346,"7.23"
"Frosty","Knights (ex)","Ghost",16,346,"4.62"
"Frosty","Knights (ex)","Guardian",11,346,"3.18"
"Frosty","Knights (ex)","Phantom",8,346,"2.31"
"Frosty","Knights (ex)","Bulldog",3,346,"0.87"
"Frosty","Knights (ex)","Judge",3,346,"0.87"
"Frosty","Knights (ex)","Frenzy",1,346,"0.29"
"Frosty","Knights (ex)","Shorty",1,346,"0.29"
"Genghsta","Knights (ex)","Phantom",112,346,"32.37"
"Genghsta","Knights (ex)","Vandal",95,346,"27.46"
"Genghsta","Knights (ex)","Classic",36,346,"10.40"
"Genghsta","Knights (ex)","Sheriff",32,346,"9.25"
"Genghsta","Knights (ex)","Spectre",29,346,"8.38"
"Genghsta","Knights (ex)","Ghost",17,346,"4.91"
"Genghsta","Knights (ex)","Odin",7,346,"2.02"
"Genghsta","Knights (ex)","Marshal",5,346,"1.45"
"Genghsta","Knights (ex)","Ares",4,346,"1.16"
"Genghsta","Knights (ex)","Bulldog",4,346,"1.16"
"Genghsta","Knights (ex)","Frenzy",2,346,"0.58"
"Genghsta","Knights (ex)","Guardian",1,346,"0.29"
"Genghsta","Knights (ex)","Operator",1,346,"0.29"
"Genghsta","Knights (ex)","Stinger",1,346,"0.29"
"skuba","Knights (ex)","Phantom",129,346,"37.28"
"skuba","Knights (ex)","Vandal",79,346,"22.83"
"skuba","Knights (ex)","Sheriff",36,346,"10.40"
"skuba","Knights (ex)","Spectre",31,346,"8.96"
"skuba","Knights (ex)","Bulldog",26,346,"7.51"
"skuba","Knights (ex)","Classic",20,346,"5.78"
"skuba","Knights (ex)","Ghost",13,346,"3.76"
"skuba","Knights (ex)","Frenzy",8,346,"2.31"
"skuba","Knights (ex)","Guardian",3,346,"0.87"
"skuba","Knights (ex)","Shorty",1,346,"0.29"
"XXiF","Knights (ex)","Vandal",118,346,"34.10"
"XXiF","Knights (ex)","Phantom",81,346,"23.41"
"XXiF","Knights (ex)","Sheriff",43,346,"12.43"
"XXiF","Knights (ex)","Classic",41,346,"11.85"
"XXiF","Knights (ex)","Ghost",18,346,"5.20"
"XXiF","Knights (ex)","Spectre",18,346,"5.20"
"XXiF","Knights (ex)","Bulldog",8,346,"2.31"
"XXiF","Knights (ex)","Operator",8,346,"2.31"
"XXiF","Knights (ex)","Frenzy",7,346,"2.02"
"XXiF","Knights (ex)","Guardian",2,346,"0.58"
"XXiF","Knights (ex)","Judge",1,346,"0.29"
"XXiF","Knights (ex)","Marshal",1,346,"0.29"
"Delz1k","KRÜ Esports (ex)","Phantom",719,1509,"47.65"
"Delz1k","KRÜ Esports (ex)","Vandal",239,1509,"15.84"
"Delz1k","KRÜ Esports (ex)","Spectre",200,1509,"13.25"
"Delz1k","KRÜ Esports (ex)","Classic",140,1509,"9.28"
"Delz1k","KRÜ Esports (ex)","Sheriff",93,1509,"6.16"
"Delz1k","KRÜ Esports (ex)","Ghost",54,1509,"3.58"
"Delz1k","KRÜ Esports (ex)","Frenzy",28,1509,"1.86"
"Delz1k","KRÜ Esports (ex)","Stinger",13,1509,"0.86"
"Delz1k","KRÜ Esports (ex)","Guardian",11,1509,"0.73"
"Delz1k","KRÜ Esports (ex)","Bulldog",5,1509,"0.33"
"Delz1k","KRÜ Esports (ex)","Marshal",5,1509,"0.33"
"Delz1k","KRÜ Esports (ex)","Judge",1,1509,"0.07"
"keznit","KRÜ Esports (ex)","Vandal",707,1451,"48.73"
"keznit","KRÜ Esports (ex)","Phantom",242,1451,"16.68"
"keznit","KRÜ Esports (ex)","Ghost",118,1451,"8.13"
"keznit","KRÜ Esports (ex)","Spectre",104,1451,"7.17"
"keznit","KRÜ Esports (ex)","Sheriff",76,1451,"5.24"
"keznit","KRÜ Esports (ex)","Classic",53,1451,"3.65"
"keznit","KRÜ Esports (ex)","Frenzy",46,1451,"3.17"
"keznit","KRÜ Esports (ex)","Bulldog",29,1451,"2.00"
"keznit","KRÜ Esports (ex)","Marshal",20,1451,"1.38"
"keznit","KRÜ Esports (ex)","Guardian",18,1451,"1.24"
"keznit","KRÜ Esports (ex)","Operator",15,1451,"1.03"
"keznit","KRÜ Esports (ex)","Stinger",12,1451,"0.83"
"keznit","KRÜ Esports (ex)","Judge",5,1451,"0.34"
"keznit","KRÜ Esports (ex)","Shorty",4,1451,"0.28"
"keznit","KRÜ Esports (ex)","Odin",1,1451,"0.07"
"Klaus","KRÜ Esports","Vandal",582,1509,"38.57"
"Klaus","KRÜ Esports","Phantom",358,1509,"23.72"
"Klaus","KRÜ Esports","Spectre",163,1509,"10.80"
"Klaus","KRÜ Esports","Classic",139,1509,"9.21"
"Klaus","KRÜ Esports","Sheriff",105,1509,"6.96"
"Klaus","KRÜ Esports","Ghost",55,1509,"3.64"
"Klaus","KRÜ Esports","Bulldog",38,1509,"2.52"
"Klaus","KRÜ Esports","Frenzy",37,1509,"2.45"
"Klaus","KRÜ Esports","Odin",13,1509,"0.86"
"Klaus","KRÜ Esports","Stinger",10,1509,"0.66"
"Klaus","KRÜ Esports","Marshal",3,1509,"0.20"
"Klaus","KRÜ Esports","Guardian",2,1509,"0.13"
"Klaus","KRÜ Esports","Operator",2,1509,"0.13"
"Mazino","KRÜ Esports (ex)","Phantom",574,1509,"38.04"
"Mazino","KRÜ Esports (ex)","Vandal",383,1509,"25.38"
"Mazino","KRÜ Esports (ex)","Spectre",139,1509,"9.21"
"Mazino","KRÜ Esports (ex)","Classic",124,1509,"8.22"
"Mazino","KRÜ Esports (ex)","Sheriff",88,1509,"5.83"
"Mazino","KRÜ Esports (ex)","Ghost",83,1509,"5.50"
"Mazino","KRÜ Esports (ex)","Frenzy",48,1509,"3.18"
"Mazino","KRÜ Esports (ex)","Bulldog",35,1509,"2.32"
"Mazino","KRÜ Esports (ex)","Marshal",8,1509,"0.53"
"Mazino","KRÜ Esports (ex)","Shorty",8,1509,"0.53"
"Mazino","KRÜ Esports (ex)","Stinger",7,1509,"0.46"
"Mazino","KRÜ Esports (ex)","Operator",6,1509,"0.40"
"Mazino","KRÜ Esports (ex)","Guardian",4,1509,"0.27"
"Mazino","KRÜ Esports (ex)","Ares",1,1509,"0.07"
"NagZ","KRÜ Esports","Vandal",489,1509,"32.41"
"NagZ","KRÜ Esports","Operator",361,1509,"23.92"
"NagZ","KRÜ Esports","Classic",302,1509,"20.01"
"NagZ","KRÜ Esports","Phantom",83,1509,"5.50"
"NagZ","KRÜ Esports","Spectre",74,1509,"4.90"
"NagZ","KRÜ Esports","Bulldog",54,1509,"3.58"
"NagZ","KRÜ Esports","Sheriff",44,1509,"2.92"
"NagZ","KRÜ Esports","Ghost",35,1509,"2.32"
"NagZ","KRÜ Esports","Marshal",24,1509,"1.59"
"NagZ","KRÜ Esports","Frenzy",19,1509,"1.26"
"NagZ","KRÜ Esports","Shorty",11,1509,"0.73"
"NagZ","KRÜ Esports","Judge",10,1509,"0.66"
"NagZ","KRÜ Esports","Stinger",2,1509,"0.13"
"wait","KRÜ Esports (ex)","Phantom",16,36,"44.44"
"wait","KRÜ Esports (ex)","Spectre",12,36,"33.33"
"wait","KRÜ Esports (si)","Vandal",11,22,"50.00"
"wait","KRÜ Esports (si)","Spectre",6,22,"27.27"
"wait","KRÜ Esports (ex)","Classic",3,36,"8.33"
"wait","KRÜ Esports (si)","Classic",3,22,"13.64"
"wait","KRÜ Esports (ex)","Ghost",2,36,"5.56"
"wait","KRÜ Esports (si)","Sheriff",2,22,"9.09"
"wait","KRÜ Esports (ex)","Marshal",1,36,"2.78"
"wait","KRÜ Esports (ex)","Sheriff",1,36,"2.78"
"wait","KRÜ Esports (ex)","Vandal",1,36,"2.78"
"Boo","LDN UTD (ex)","Phantom",76,239,"31.80"
"Boo","LDN UTD (ex)","Vandal",67,239,"28.03"
"Boo","LDN UTD (ex)","Sheriff",25,239,"10.46"
"Boo","LDN UTD (ex)","Classic",22,239,"9.21"
"Boo","LDN UTD (ex)","Spectre",15,239,"6.28"
"Boo","LDN UTD (ex)","Ghost",12,239,"5.02"
"Boo","LDN UTD (ex)","Frenzy",6,239,"2.51"
"Boo","LDN UTD (ex)","Guardian",6,239,"2.51"
"Boo","LDN UTD (ex)","Bulldog",5,239,"2.09"
"Boo","LDN UTD (ex)","Judge",4,239,"1.67"
"Boo","LDN UTD (ex)","Marshal",1,239,"0.42"
"Destrian","LDN UTD (ex)","Vandal",98,239,"41.00"
"Destrian","LDN UTD (ex)","Phantom",41,239,"17.15"
"Destrian","LDN UTD (ex)","Classic",29,239,"12.13"
"Destrian","LDN UTD (ex)","Spectre",16,239,"6.69"
"Destrian","LDN UTD (ex)","Sheriff",14,239,"5.86"
"Destrian","LDN UTD (ex)","Bulldog",11,239,"4.60"
"Destrian","LDN UTD (ex)","Ghost",10,239,"4.18"
"Destrian","LDN UTD (ex)","Frenzy",6,239,"2.51"
"Destrian","LDN UTD (ex)","Guardian",4,239,"1.67"
"Destrian","LDN UTD (ex)","Judge",4,239,"1.67"
"Destrian","LDN UTD (ex)","Marshal",3,239,"1.26"
"Destrian","LDN UTD (ex)","Stinger",2,239,"0.84"
"Destrian","LDN UTD (ex)","Bucky",1,239,"0.42"
"Dreamas","LDN UTD (ex)","Phantom",92,239,"38.49"
"Dreamas","LDN UTD (ex)","Vandal",49,239,"20.50"
"Dreamas","LDN UTD (ex)","Classic",28,239,"11.72"
"Dreamas","LDN UTD (ex)","Sheriff",18,239,"7.53"
"Dreamas","LDN UTD (ex)","Bulldog",17,239,"7.11"
"Dreamas","LDN UTD (ex)","Ghost",17,239,"7.11"
"Dreamas","LDN UTD (ex)","Judge",11,239,"4.60"
"Dreamas","LDN UTD (ex)","Spectre",5,239,"2.09"
"Dreamas","LDN UTD (ex)","Guardian",1,239,"0.42"
"Dreamas","LDN UTD (ex)","Shorty",1,239,"0.42"
"feqew","LDN UTD (ex)","Vandal",97,239,"40.59"
"feqew","LDN UTD (ex)","Operator",38,239,"15.90"
"feqew","LDN UTD (ex)","Sheriff",38,239,"15.90"
"feqew","LDN UTD (ex)","Phantom",16,239,"6.69"
"feqew","LDN UTD (ex)","Ghost",13,239,"5.44"
"feqew","LDN UTD (ex)","Marshal",11,239,"4.60"
"feqew","LDN UTD (ex)","Classic",10,239,"4.18"
"feqew","LDN UTD (ex)","Spectre",10,239,"4.18"
"feqew","LDN UTD (ex)","Frenzy",3,239,"1.26"
"feqew","LDN UTD (ex)","Bulldog",2,239,"0.84"
"feqew","LDN UTD (ex)","Guardian",1,239,"0.42"
"MOLSI","LDN UTD (ex)","Vandal",88,239,"36.82"
"MOLSI","LDN UTD (ex)","Phantom",65,239,"27.20"
"MOLSI","LDN UTD (ex)","Sheriff",39,239,"16.32"
"MOLSI","LDN UTD (ex)","Classic",16,239,"6.69"
"MOLSI","LDN UTD (ex)","Ghost",13,239,"5.44"
"MOLSI","LDN UTD (ex)","Spectre",10,239,"4.18"
"MOLSI","LDN UTD (ex)","Bulldog",3,239,"1.26"
"MOLSI","LDN UTD (ex)","Frenzy",2,239,"0.84"
"MOLSI","LDN UTD (ex)","Guardian",1,239,"0.42"
"MOLSI","LDN UTD (ex)","Marshal",1,239,"0.42"
"MOLSI","LDN UTD (ex)","Operator",1,239,"0.42"
"adverso","Leviatán (ex)","Vandal",640,1507,"42.47"
"adverso","Leviatán (ex)","Phantom",261,1507,"17.32"
"adverso","Leviatán (ex)","Spectre",165,1507,"10.95"
"adverso","Leviatán (ex)","Classic",120,1507,"7.96"
"adverso","Leviatán (ex)","Sheriff",116,1507,"7.70"
"adverso","Leviatán (ex)","Ghost",65,1507,"4.31"
"adverso","Leviatán (ex)","Bulldog",41,1507,"2.72"
"adverso","Leviatán (ex)","Odin",34,1507,"2.26"
"adverso","Leviatán (ex)","Frenzy",20,1507,"1.33"
"adverso","Leviatán (ex)","Marshal",16,1507,"1.06"
"adverso","Leviatán (ex)","Stinger",10,1507,"0.66"
"adverso","Leviatán (ex)","Guardian",8,1507,"0.53"
"adverso","Leviatán (ex)","Operator",7,1507,"0.46"
"adverso","Leviatán (ex)","Ares",2,1507,"0.13"
"adverso","Leviatán (ex)","Judge",1,1507,"0.07"
"kiNgg","Leviatán","Vandal",791,1507,"52.49"
"kiNgg","Leviatán","Spectre",213,1507,"14.13"
"kiNgg","Leviatán","Phantom",196,1507,"13.01"
"kiNgg","Leviatán","Ghost",79,1507,"5.24"
"kiNgg","Leviatán","Classic",78,1507,"5.18"
"kiNgg","Leviatán","Frenzy",56,1507,"3.72"
"kiNgg","Leviatán","Sheriff",51,1507,"3.38"
"kiNgg","Leviatán","Bulldog",15,1507,"1.00"
"kiNgg","Leviatán","Stinger",12,1507,"0.80"
"kiNgg","Leviatán","Guardian",8,1507,"0.53"
"kiNgg","Leviatán","Marshal",3,1507,"0.20"
"kiNgg","Leviatán","Shorty",3,1507,"0.20"
"kiNgg","Leviatán","Judge",1,1507,"0.07"
"Melser","Leviatán (ex)","Vandal",683,1507,"45.32"
"Melser","Leviatán (ex)","Phantom",238,1507,"15.79"
"Melser","Leviatán (ex)","Spectre",184,1507,"12.21"
"Melser","Leviatán (ex)","Classic",100,1507,"6.64"
"Melser","Leviatán (ex)","Ghost",100,1507,"6.64"
"Melser","Leviatán (ex)","Sheriff",81,1507,"5.37"
"Melser","Leviatán (ex)","Frenzy",38,1507,"2.52"
"Melser","Leviatán (ex)","Bulldog",33,1507,"2.19"
"Melser","Leviatán (ex)","Shorty",12,1507,"0.80"
"Melser","Leviatán (ex)","Marshal",11,1507,"0.73"
"Melser","Leviatán (ex)","Judge",10,1507,"0.66"
"Melser","Leviatán (ex)","Stinger",7,1507,"0.46"
"Melser","Leviatán (ex)","Operator",5,1507,"0.33"
"Melser","Leviatán (ex)","Bucky",4,1507,"0.27"
"Shyy","Leviatán","Vandal",488,789,"61.85"
"Shyy","Leviatán","Spectre",99,789,"12.55"
"Shyy","Leviatán","Sheriff",53,789,"6.72"
"Shyy","Leviatán","Ghost",35,789,"4.44"
"Shyy","Leviatán","Classic",33,789,"4.18"
"Shyy","Leviatán","Frenzy",31,789,"3.93"
"Shyy","Leviatán","Bulldog",29,789,"3.68"
"Shyy","Leviatán","Stinger",11,789,"1.39"
"Shyy","Leviatán","Phantom",8,789,"1.01"
"Shyy","Leviatán","Judge",1,789,"0.13"
"Tacolilla","Leviatán","Operator",465,1507,"30.86"
"Tacolilla","Leviatán","Vandal",365,1507,"24.22"
"Tacolilla","Leviatán","Classic",316,1507,"20.97"
"Tacolilla","Leviatán","Spectre",95,1507,"6.30"
"Tacolilla","Leviatán","Ghost",77,1507,"5.11"
"Tacolilla","Leviatán","Phantom",56,1507,"3.72"
"Tacolilla","Leviatán","Sheriff",56,1507,"3.72"
"Tacolilla","Leviatán","Frenzy",30,1507,"1.99"
"Tacolilla","Leviatán","Shorty",22,1507,"1.46"
"Tacolilla","Leviatán","Marshal",15,1507,"1.00"
"Tacolilla","Leviatán","Bulldog",3,1507,"0.20"
"Tacolilla","Leviatán","Stinger",3,1507,"0.20"
"Tacolilla","Leviatán","Judge",2,1507,"0.13"
"Tacolilla","Leviatán","Guardian",1,1507,"0.07"
"vaiZ","Leviatán (ex)","Phantom",252,718,"35.10"
"vaiZ","Leviatán (ex)","Vandal",173,718,"24.09"
"vaiZ","Leviatán (ex)","Spectre",90,718,"12.53"
"vaiZ","Leviatán (ex)","Classic",60,718,"8.36"
"vaiZ","Leviatán (ex)","Sheriff",52,718,"7.24"
"vaiZ","Leviatán (ex)","Ghost",47,718,"6.55"
"vaiZ","Leviatán (ex)","Bulldog",12,718,"1.67"
"vaiZ","Leviatán (ex)","Frenzy",12,718,"1.67"
"vaiZ","Leviatán (ex)","Judge",6,718,"0.84"
"vaiZ","Leviatán (ex)","Guardian",5,718,"0.70"
"vaiZ","Leviatán (ex)","Marshal",4,718,"0.56"
"vaiZ","Leviatán (ex)","Operator",3,718,"0.42"
"vaiZ","Leviatán (ex)","Ares",1,718,"0.14"
"vaiZ","Leviatán (ex)","Odin",1,718,"0.14"
"glym","Liberty (ex)","Phantom",78,193,"40.41"
"glym","Liberty (ex)","Vandal",32,193,"16.58"
"glym","Liberty (ex)","Classic",30,193,"15.54"
"glym","Liberty (ex)","Sheriff",16,193,"8.29"
"glym","Liberty (ex)","Spectre",15,193,"7.77"
"glym","Liberty (ex)","Bulldog",8,193,"4.15"
"glym","Liberty (ex)","Ghost",7,193,"3.63"
"glym","Liberty (ex)","Judge",2,193,"1.04"
"glym","Liberty (ex)","Marshal",2,193,"1.04"
"glym","Liberty (ex)","Operator",2,193,"1.04"
"glym","Liberty (ex)","Frenzy",1,193,"0.52"
"krain","Liberty","Vandal",206,431,"47.80"
"krain","Liberty","Classic",68,431,"15.78"
"krain","Liberty","Phantom",34,431,"7.89"
"krain","Liberty","Spectre",31,431,"7.19"
"krain","Liberty","Guardian",23,431,"5.34"
"krain","Liberty","Sheriff",17,431,"3.94"
"krain","Liberty","Judge",13,431,"3.02"
"krain","Liberty","Operator",11,431,"2.55"
"krain","Liberty","Ghost",9,431,"2.09"
"krain","Liberty","Frenzy",5,431,"1.16"
"krain","Liberty","Marshal",5,431,"1.16"
"krain","Liberty","Odin",3,431,"0.70"
"krain","Liberty","Shorty",3,431,"0.70"
"krain","Liberty","Ares",2,431,"0.46"
"krain","Liberty","Stinger",1,431,"0.23"
"liazzi","Liberty","Vandal",200,431,"46.40"
"liazzi","Liberty","Phantom",66,431,"15.31"
"liazzi","Liberty","Classic",28,431,"6.50"
"liazzi","Liberty","Sheriff",28,431,"6.50"
"liazzi","Liberty","Ghost",26,431,"6.03"
"liazzi","Liberty","Spectre",21,431,"4.87"
"liazzi","Liberty","Guardian",19,431,"4.41"
"liazzi","Liberty","Bulldog",12,431,"2.78"
"liazzi","Liberty","Frenzy",11,431,"2.55"
"liazzi","Liberty","Marshal",7,431,"1.62"
"liazzi","Liberty","Operator",7,431,"1.62"
"liazzi","Liberty","Judge",4,431,"0.93"
"liazzi","Liberty","Shorty",2,431,"0.46"
"myssen","Liberty","Vandal",233,431,"54.06"
"myssen","Liberty","Classic",49,431,"11.37"
"myssen","Liberty","Sheriff",45,431,"10.44"
"myssen","Liberty","Phantom",37,431,"8.58"
"myssen","Liberty","Spectre",37,431,"8.58"
"myssen","Liberty","Ghost",14,431,"3.25"
"myssen","Liberty","Guardian",8,431,"1.86"
"myssen","Liberty","Frenzy",4,431,"0.93"
"myssen","Liberty","Bulldog",3,431,"0.70"
"myssen","Liberty","Operator",1,431,"0.23"
"raafa","Liberty (ex)","Vandal",96,238,"40.34"
"raafa","Liberty (ex)","Classic",71,238,"29.83"
"raafa","Liberty (ex)","Operator",41,238,"17.23"
"raafa","Liberty (ex)","Marshal",11,238,"4.62"
"raafa","Liberty (ex)","Sheriff",7,238,"2.94"
"raafa","Liberty (ex)","Phantom",6,238,"2.52"
"raafa","Liberty (ex)","Spectre",5,238,"2.10"
"raafa","Liberty (ex)","Ghost",1,238,"0.42"
"shion","Liberty (ex)","Vandal",229,431,"53.13"
"shion","Liberty (ex)","Classic",43,431,"9.98"
"shion","Liberty (ex)","Phantom",38,431,"8.82"
"shion","Liberty (ex)","Ghost",37,431,"8.58"
"shion","Liberty (ex)","Spectre",23,431,"5.34"
"shion","Liberty (ex)","Bulldog",20,431,"4.64"
"shion","Liberty (ex)","Sheriff",17,431,"3.94"
"shion","Liberty (ex)","Guardian",14,431,"3.25"
"shion","Liberty (ex)","Frenzy",4,431,"0.93"
"shion","Liberty (ex)","Odin",4,431,"0.93"
"shion","Liberty (ex)","Judge",2,431,"0.46"
"こころん","looking for a name","Phantom",11,39,"28.21"
"こころん","looking for a name","Vandal",10,39,"25.64"
"こころん","looking for a name","Sheriff",6,39,"15.38"
"こころん","looking for a name","Bulldog",3,39,"7.69"
"こころん","looking for a name","Ghost",3,39,"7.69"
"こころん","looking for a name","Spectre",3,39,"7.69"
"こころん","looking for a name","Frenzy",2,39,"5.13"
"こころん","looking for a name","Classic",1,39,"2.56"
"AzeL","looking for a name (ex)","Phantom",16,39,"41.03"
"AzeL","looking for a name (ex)","Classic",5,39,"12.82"
"AzeL","looking for a name (ex)","Sheriff",4,39,"10.26"
"AzeL","looking for a name (ex)","Ghost",3,39,"7.69"
"AzeL","looking for a name (ex)","Bucky",2,39,"5.13"
"AzeL","looking for a name (ex)","Bulldog",2,39,"5.13"
"AzeL","looking for a name (ex)","Guardian",2,39,"5.13"
"AzeL","looking for a name (ex)","Marshal",2,39,"5.13"
"AzeL","looking for a name (ex)","Spectre",2,39,"5.13"
"AzeL","looking for a name (ex)","Stinger",1,39,"2.56"
"Kei","looking for a name","Vandal",16,39,"41.03"
"Kei","looking for a name","Sheriff",9,39,"23.08"
"Kei","looking for a name","Phantom",3,39,"7.69"
"Kei","looking for a name","Spectre",3,39,"7.69"
"Kei","looking for a name","Classic",2,39,"5.13"
"Kei","looking for a name","Frenzy",2,39,"5.13"
"Kei","looking for a name","Bulldog",1,39,"2.56"
"Kei","looking for a name","Ghost",1,39,"2.56"
"Kei","looking for a name","Judge",1,39,"2.56"
"Kei","looking for a name","Operator",1,39,"2.56"
"Siro","looking for a name (ex)","Vandal",16,39,"41.03"
"Siro","looking for a name (ex)","Sheriff",6,39,"15.38"
"Siro","looking for a name (ex)","Spectre",5,39,"12.82"
"Siro","looking for a name (ex)","Classic",3,39,"7.69"
"Siro","looking for a name (ex)","Frenzy",2,39,"5.13"
"Siro","looking for a name (ex)","Ghost",2,39,"5.13"
"Siro","looking for a name (ex)","Guardian",2,39,"5.13"
"Siro","looking for a name (ex)","Phantom",2,39,"5.13"
"Siro","looking for a name (ex)","Bulldog",1,39,"2.56"
"Twinte","looking for a name (ex)","Vandal",18,39,"46.15"
"Twinte","looking for a name (ex)","Classic",6,39,"15.38"
"Twinte","looking for a name (ex)","Sheriff",5,39,"12.82"
"Twinte","looking for a name (ex)","Bulldog",4,39,"10.26"
"Twinte","looking for a name (ex)","Ares",1,39,"2.56"
"Twinte","looking for a name (ex)","Bucky",1,39,"2.56"
"Twinte","looking for a name (ex)","Guardian",1,39,"2.56"
"Twinte","looking for a name (ex)","Shorty",1,39,"2.56"
"Twinte","looking for a name (ex)","Spectre",1,39,"2.56"
"Twinte","looking for a name (ex)","Stinger",1,39,"2.56"
"CTC","Los Grandes (ex)","Vandal",158,394,"40.10"
"CTC","Los Grandes (ex)","Judge",52,394,"13.20"
"CTC","Los Grandes (ex)","Phantom",50,394,"12.69"
"CTC","Los Grandes (ex)","Spectre",34,394,"8.63"
"CTC","Los Grandes (ex)","Classic",25,394,"6.35"
"CTC","Los Grandes (ex)","Frenzy",18,394,"4.57"
"CTC","Los Grandes (ex)","Bulldog",12,394,"3.05"
"CTC","Los Grandes (ex)","Bucky",11,394,"2.79"
"CTC","Los Grandes (ex)","Shorty",11,394,"2.79"
"CTC","Los Grandes (ex)","Ghost",8,394,"2.03"
"CTC","Los Grandes (ex)","Sheriff",8,394,"2.03"
"CTC","Los Grandes (ex)","Guardian",4,394,"1.02"
"CTC","Los Grandes (ex)","Marshal",3,394,"0.76"
"gustt1nha","Los Grandes (ex)","Vandal",220,394,"55.84"
"gustt1nha","Los Grandes (ex)","Sheriff",45,394,"11.42"
"gustt1nha","Los Grandes (ex)","Spectre",29,394,"7.36"
"gustt1nha","Los Grandes (ex)","Bulldog",28,394,"7.11"
"gustt1nha","Los Grandes (ex)","Ghost",23,394,"5.84"
"gustt1nha","Los Grandes (ex)","Classic",16,394,"4.06"
"gustt1nha","Los Grandes (ex)","Shorty",9,394,"2.28"
"gustt1nha","Los Grandes (ex)","Guardian",8,394,"2.03"
"gustt1nha","Los Grandes (ex)","Odin",5,394,"1.27"
"gustt1nha","Los Grandes (ex)","Frenzy",3,394,"0.76"
"gustt1nha","Los Grandes (ex)","Marshal",3,394,"0.76"
"gustt1nha","Los Grandes (ex)","Ares",2,394,"0.51"
"gustt1nha","Los Grandes (ex)","Phantom",2,394,"0.51"
"gustt1nha","Los Grandes (ex)","Stinger",1,394,"0.25"
"pleets","Los Grandes","Vandal",127,394,"32.23"
"pleets","Los Grandes","Phantom",102,394,"25.89"
"pleets","Los Grandes","Spectre",46,394,"11.68"
"pleets","Los Grandes","Ghost",34,394,"8.63"
"pleets","Los Grandes","Classic",27,394,"6.85"
"pleets","Los Grandes","Frenzy",18,394,"4.57"
"pleets","Los Grandes","Bulldog",12,394,"3.05"
"pleets","Los Grandes","Sheriff",10,394,"2.54"
"pleets","Los Grandes","Judge",5,394,"1.27"
"pleets","Los Grandes","Marshal",4,394,"1.02"
"pleets","Los Grandes","Shorty",4,394,"1.02"
"pleets","Los Grandes","Stinger",3,394,"0.76"
"pleets","Los Grandes","Operator",2,394,"0.51"
"prince","Los Grandes (ex)","Vandal",224,394,"56.85"
"prince","Los Grandes (ex)","Sheriff",39,394,"9.90"
"prince","Los Grandes (ex)","Spectre",29,394,"7.36"
"prince","Los Grandes (ex)","Ghost",26,394,"6.60"
"prince","Los Grandes (ex)","Classic",22,394,"5.58"
"prince","Los Grandes (ex)","Phantom",20,394,"5.08"
"prince","Los Grandes (ex)","Bulldog",18,394,"4.57"
"prince","Los Grandes (ex)","Shorty",5,394,"1.27"
"prince","Los Grandes (ex)","Guardian",4,394,"1.02"
"prince","Los Grandes (ex)","Frenzy",3,394,"0.76"
"prince","Los Grandes (ex)","Judge",1,394,"0.25"
"prince","Los Grandes (ex)","Marshal",1,394,"0.25"
"prince","Los Grandes (ex)","Operator",1,394,"0.25"
"prince","Los Grandes (ex)","Stinger",1,394,"0.25"
"RND","Los Grandes (ex)","Operator",135,394,"34.26"
"RND","Los Grandes (ex)","Classic",89,394,"22.59"
"RND","Los Grandes (ex)","Vandal",49,394,"12.44"
"RND","Los Grandes (ex)","Shorty",39,394,"9.90"
"RND","Los Grandes (ex)","Phantom",33,394,"8.38"
"RND","Los Grandes (ex)","Marshal",20,394,"5.08"
"RND","Los Grandes (ex)","Bulldog",9,394,"2.28"
"RND","Los Grandes (ex)","Spectre",9,394,"2.28"
"RND","Los Grandes (ex)","Judge",5,394,"1.27"
