"Team","Map Id","Map","Condition","Attacking Wins","Attacking Losses","Defending Wins","Defending Losses"
"Crazy Raccoon",9,"Fracture","kills (post-plant)",4,0,0,4
"Crazy Raccoon",9,"Fracture","kills (pre-plant)",1,3,2,0
"Crazy Raccoon",7,"Haven","bomb",12,0,0,18
"Crazy Raccoon",7,"Haven","defuse",0,16,30,0
"Crazy Raccoon",7,"Haven","kills (post-plant)",38,0,0,32
"Crazy Raccoon",7,"Haven","kills (pre-plant)",16,24,34,10
"Crazy Raccoon",7,"Haven","time",0,3,2,0
"Crazy Raccoon",4,"Icebox","bomb",8,0,0,7
"Crazy Raccoon",4,"Icebox","defuse",0,21,14,0
"Crazy Raccoon",4,"Icebox","kills (post-plant)",24,0,0,21
"Crazy Raccoon",4,"Icebox","kills (pre-plant)",10,15,24,7
"Crazy Raccoon",4,"Icebox","time",0,0,2,0
"Crazy Raccoon",2,"Split","bomb",1,0,0,3
"Crazy Raccoon",2,"Split","defuse",0,3,6,0
"Crazy Raccoon",2,"Split","kills (post-plant)",10,0,0,11
"Crazy Raccoon",2,"Split","kills (pre-plant)",4,7,10,5
"Crazy Raccoon",2,"Split","time",0,0,1,0
"Crest Gaming ZST",1,"Ascent","bomb",1,0,0,2
"Crest Gaming ZST",1,"Ascent","defuse",0,9,6,0
"Crest Gaming ZST",1,"Ascent","kills (post-plant)",14,0,0,11
"Crest Gaming ZST",1,"Ascent","kills (pre-plant)",2,3,5,5
"Crest Gaming ZST",1,"Ascent","time",0,2,2,0
"Crest Gaming ZST",3,"Bind","bomb",0,0,0,1
"Crest Gaming ZST",3,"Bind","defuse",0,3,2,0
"Crest Gaming ZST",3,"Bind","kills (post-plant)",1,0,0,2
"Crest Gaming ZST",3,"Bind","kills (pre-plant)",1,6,1,0
"Crest Gaming ZST",3,"Bind","time",0,1,0,0
"Crest Gaming ZST",8,"Breeze","bomb",1,0,0,4
"Crest Gaming ZST",8,"Breeze","defuse",0,8,5,0
"Crest Gaming ZST",8,"Breeze","kills (post-plant)",5,0,0,5
"Crest Gaming ZST",8,"Breeze","kills (pre-plant)",3,7,6,2
"Crest Gaming ZST",8,"Breeze","time",0,1,1,0
"Crest Gaming ZST",9,"Fracture","bomb",1,0,0,0
"Crest Gaming ZST",9,"Fracture","defuse",0,2,2,0
"Crest Gaming ZST",9,"Fracture","kills (post-plant)",6,0,0,7
"Crest Gaming ZST",9,"Fracture","kills (pre-plant)",1,0,3,0
"Crest Gaming ZST",7,"Haven","bomb",0,0,0,1
"Crest Gaming ZST",7,"Haven","defuse",0,2,2,0
"Crest Gaming ZST",7,"Haven","kills (post-plant)",0,0,0,3
"Crest Gaming ZST",7,"Haven","kills (pre-plant)",0,3,2,4
"Crest Gaming ZST",4,"Icebox","bomb",0,0,0,1
"Crest Gaming ZST",4,"Icebox","defuse",0,7,3,0
"Crest Gaming ZST",4,"Icebox","kills (post-plant)",5,0,0,13
"Crest Gaming ZST",4,"Icebox","kills (pre-plant)",3,3,6,5
"Crest Gaming ZST",4,"Icebox","time",0,1,0,0
"DAMWON Gaming",1,"Ascent","bomb",14,0,0,4
"DAMWON Gaming",1,"Ascent","defuse",0,26,20,0
"DAMWON Gaming",1,"Ascent","kills (post-plant)",45,0,0,31
"DAMWON Gaming",1,"Ascent","kills (pre-plant)",10,29,38,10
"DAMWON Gaming",1,"Ascent","time",0,4,5,0
"DAMWON Gaming",3,"Bind","bomb",12,0,0,16
"DAMWON Gaming",3,"Bind","defuse",0,21,23,0
"DAMWON Gaming",3,"Bind","kills (post-plant)",52,0,0,44
"DAMWON Gaming",3,"Bind","kills (pre-plant)",11,28,23,9
"DAMWON Gaming",3,"Bind","time",0,6,3,0
"DAMWON Gaming",8,"Breeze","bomb",8,0,0,5
"DAMWON Gaming",8,"Breeze","defuse",0,17,13,0
"DAMWON Gaming",8,"Breeze","kills (post-plant)",26,0,0,14
"DAMWON Gaming",8,"Breeze","kills (pre-plant)",5,17,23,3
"DAMWON Gaming",8,"Breeze","time",0,2,2,0
"DAMWON Gaming",9,"Fracture","bomb",4,0,0,8
"DAMWON Gaming",9,"Fracture","defuse",0,12,10,0
"DAMWON Gaming",9,"Fracture","kills (post-plant)",25,0,0,26
"DAMWON Gaming",9,"Fracture","kills (pre-plant)",5,11,17,4
"DAMWON Gaming",9,"Fracture","time",0,2,4,0
"DAMWON Gaming",7,"Haven","bomb",7,0,0,19
"DAMWON Gaming",7,"Haven","defuse",0,23,27,0
"DAMWON Gaming",7,"Haven","kills (post-plant)",32,0,0,22
"DAMWON Gaming",7,"Haven","kills (pre-plant)",17,35,29,11
"DAMWON Gaming",7,"Haven","time",0,4,6,0
"DAMWON Gaming",4,"Icebox","bomb",2,0,0,3
"DAMWON Gaming",4,"Icebox","defuse",0,5,7,0
"DAMWON Gaming",4,"Icebox","kills (post-plant)",5,0,0,7
"DAMWON Gaming",4,"Icebox","kills (pre-plant)",1,6,6,1
"DAMWON Gaming",2,"Split","bomb",6,0,0,6
"DAMWON Gaming",2,"Split","defuse",0,16,10,0
"DAMWON Gaming",2,"Split","kills (post-plant)",37,0,0,25
"DAMWON Gaming",2,"Split","kills (pre-plant)",9,25,30,5
"DAMWON Gaming",2,"Split","time",0,4,5,0
"Desperado",1,"Ascent","bomb",3,0,0,3
"Desperado",1,"Ascent","defuse",0,9,8,0
"Desperado",1,"Ascent","kills (post-plant)",12,0,0,19
"Desperado",1,"Ascent","kills (pre-plant)",6,22,21,9
"Desperado",1,"Ascent","time",0,2,2,0
"Desperado",3,"Bind","bomb",5,0,0,2
"Desperado",3,"Bind","defuse",0,14,7,0
"Desperado",3,"Bind","kills (post-plant)",32,0,0,26
"Desperado",3,"Bind","kills (pre-plant)",0,18,17,7
"Desperado",3,"Bind","time",0,2,1,0
"Desperado",8,"Breeze","bomb",1,0,0,0
"Desperado",8,"Breeze","defuse",0,7,4,0
"Desperado",8,"Breeze","kills (post-plant)",2,0,0,14
"Desperado",8,"Breeze","kills (pre-plant)",1,5,3,0
"Desperado",8,"Breeze","time",0,0,1,0
"Desperado",7,"Haven","bomb",9,0,0,5
"Desperado",7,"Haven","defuse",0,14,13,0
"Desperado",7,"Haven","kills (post-plant)",11,0,0,28
"Desperado",7,"Haven","kills (pre-plant)",6,20,19,1
"Desperado",7,"Haven","time",0,1,1,0
"Desperado",2,"Split","defuse",0,2,3,0
"Desperado",2,"Split","kills (post-plant)",2,0,0,6
"Desperado",2,"Split","kills (pre-plant)",2,3,2,0
"Desperado",2,"Split","time",0,2,1,0
"DetonatioN Gaming White",1,"Ascent","bomb",0,0,0,2
"DetonatioN Gaming White",1,"Ascent","defuse",0,2,1,0
"DetonatioN Gaming White",1,"Ascent","kills (post-plant)",3,0,0,3
"DetonatioN Gaming White",1,"Ascent","kills (pre-plant)",3,3,3,2
"DetonatioN Gaming White",1,"Ascent","time",0,1,0,0
"DetonatioN Gaming White",8,"Breeze","bomb",1,0,0,1
"DetonatioN Gaming White",8,"Breeze","defuse",0,0,2,0
"DetonatioN Gaming White",8,"Breeze","kills (post-plant)",5,0,0,2
"DetonatioN Gaming White",8,"Breeze","kills (pre-plant)",0,2,5,2
"DetonatioN Gaming White",8,"Breeze","time",0,1,0,0
"DetonatioN Gaming White",9,"Fracture","bomb",1,0,0,5
"DetonatioN Gaming White",9,"Fracture","defuse",0,4,3,0
"DetonatioN Gaming White",9,"Fracture","kills (post-plant)",1,0,0,1
"DetonatioN Gaming White",9,"Fracture","kills (pre-plant)",0,2,3,0
"DetonatioN Gaming White",9,"Fracture","time",0,1,0,0
"DetonatioN Gaming White",7,"Haven","kills (post-plant)",9,0,0,0
"DetonatioN Gaming White",7,"Haven","kills (pre-plant)",3,0,1,0
"DeToNator",1,"Ascent","bomb",2,0,0,1
"DeToNator",1,"Ascent","defuse",0,4,4,0
"DeToNator",1,"Ascent","kills (post-plant)",2,0,0,3
"DeToNator",1,"Ascent","kills (pre-plant)",1,2,3,0
"DeToNator",1,"Ascent","time",0,1,1,0
"DeToNator",8,"Breeze","bomb",2,0,0,0
"DeToNator",8,"Breeze","defuse",0,4,4,0
"DeToNator",8,"Breeze","kills (post-plant)",2,0,0,6
"DeToNator",8,"Breeze","kills (pre-plant)",1,3,2,0
"DeToNator",7,"Haven","bomb",1,0,0,1
"DeToNator",7,"Haven","defuse",0,2,2,0
"DeToNator",7,"Haven","kills (post-plant)",2,0,0,3
"DeToNator",7,"Haven","kills (pre-plant)",2,5,3,2
"DRX",1,"Ascent","bomb",23,0,0,16
"DRX",1,"Ascent","defuse",0,31,32,0
"DRX",1,"Ascent","kills (post-plant)",85,0,0,45
"DRX",1,"Ascent","kills (pre-plant)",26,61,99,10
"DRX",1,"Ascent","time",0,11,11,0
"DRX",3,"Bind","bomb",10,0,0,7
"DRX",3,"Bind","defuse",0,16,18,0
"DRX",3,"Bind","kills (post-plant)",49,0,0,29
"DRX",3,"Bind","kills (pre-plant)",7,27,24,8
"DRX",3,"Bind","time",0,2,5,0
"DRX",8,"Breeze","bomb",21,0,0,17
"DRX",8,"Breeze","defuse",0,34,23,0
"DRX",8,"Breeze","kills (post-plant)",88,0,0,39
"DRX",8,"Breeze","kills (pre-plant)",24,27,44,15
"DRX",8,"Breeze","time",0,0,7,0
"DRX",9,"Fracture","bomb",17,0,0,11
"DRX",9,"Fracture","defuse",0,16,15,0
"DRX",9,"Fracture","kills (post-plant)",40,0,0,23
"DRX",9,"Fracture","kills (pre-plant)",13,11,20,4
"DRX",9,"Fracture","time",0,0,4,0
"DRX",7,"Haven","bomb",28,0,0,5
"DRX",7,"Haven","defuse",0,34,29,0
"DRX",7,"Haven","kills (post-plant)",59,0,0,28
"DRX",7,"Haven","kills (pre-plant)",25,36,47,18
"DRX",7,"Haven","time",0,0,3,0
"DRX",4,"Icebox","bomb",11,0,0,5
"DRX",4,"Icebox","defuse",0,13,11,0
"DRX",4,"Icebox","kills (post-plant)",19,0,0,22
"DRX",4,"Icebox","kills (pre-plant)",10,18,15,10
"DRX",4,"Icebox","time",0,1,5,0
"DRX",2,"Split","bomb",8,0,0,4
"DRX",2,"Split","defuse",0,17,19,0
"DRX",2,"Split","kills (post-plant)",47,0,0,23
"DRX",2,"Split","kills (pre-plant)",13,29,44,9
"DRX",2,"Split","time",0,1,3,0
"EBRO Gaming",1,"Ascent","bomb",2,0,0,2
"EBRO Gaming",1,"Ascent","defuse",0,8,9,0
"EBRO Gaming",1,"Ascent","kills (post-plant)",7,0,0,5
"EBRO Gaming",1,"Ascent","kills (pre-plant)",3,10,7,6
"EBRO Gaming",1,"Ascent","time",0,2,1,0
"EBRO Gaming",3,"Bind","defuse",0,1,0,0
"EBRO Gaming",3,"Bind","kills (post-plant)",3,0,0,3
"EBRO Gaming",3,"Bind","kills (pre-plant)",0,7,0,1
"EBRO Gaming",3,"Bind","time",0,1,0,0
"EBRO Gaming",8,"Breeze","bomb",3,0,0,2
"EBRO Gaming",8,"Breeze","defuse",0,3,11,0
"EBRO Gaming",8,"Breeze","kills (post-plant)",8,0,0,5
"EBRO Gaming",8,"Breeze","kills (pre-plant)",4,17,7,2
"EBRO Gaming",8,"Breeze","time",0,1,0,0
"EBRO Gaming",9,"Fracture","defuse",0,2,2,0
"EBRO Gaming",9,"Fracture","kills (post-plant)",5,0,0,5
"EBRO Gaming",9,"Fracture","kills (pre-plant)",1,4,0,2
"EBRO Gaming",7,"Haven","bomb",5,0,0,4
"EBRO Gaming",7,"Haven","defuse",0,6,3,0
"EBRO Gaming",7,"Haven","kills (post-plant)",10,0,0,10
"EBRO Gaming",7,"Haven","kills (pre-plant)",1,13,3,5
"EBRO Gaming",7,"Haven","time",0,1,1,0
"EDward Gaming",3,"Bind","bomb",2,0,0,0
"EDward Gaming",3,"Bind","defuse",0,3,0,0
"EDward Gaming",3,"Bind","kills (post-plant)",1,0,0,3
"EDward Gaming",3,"Bind","kills (pre-plant)",1,3,0,2
"EDward Gaming",3,"Bind","time",0,2,1,0
"EDward Gaming",8,"Breeze","bomb",1,0,0,0
"EDward Gaming",8,"Breeze","defuse",0,1,2,0
"EDward Gaming",8,"Breeze","kills (post-plant)",3,0,0,6
"EDward Gaming",8,"Breeze","kills (pre-plant)",1,5,4,0
"EDward Gaming",8,"Breeze","time",0,2,1,0
"EDward Gaming",7,"Haven","bomb",1,0,0,1
"EDward Gaming",7,"Haven","defuse",0,3,1,0
"EDward Gaming",7,"Haven","kills (post-plant)",3,0,0,4
"EDward Gaming",7,"Haven","kills (pre-plant)",1,4,1,1
"EDward Gaming",7,"Haven","time",0,0,1,0
"EDward Gaming",4,"Icebox","bomb",2,0,0,0
"EDward Gaming",4,"Icebox","kills (post-plant)",6,0,0,1
"EDward Gaming",4,"Icebox","kills (pre-plant)",2,2,3,2
"EDward Gaming",10,"Pearl","bomb",1,0,0,0
"EDward Gaming",10,"Pearl","defuse",0,1,3,0
"EDward Gaming",10,"Pearl","kills (post-plant)",1,0,0,6
"EDward Gaming",10,"Pearl","kills (pre-plant)",3,5,3,0
"EDward Gaming",10,"Pearl","time",0,1,0,0
"EVA:e",8,"Breeze","bomb",2,0,0,5
"EVA:e",8,"Breeze","defuse",0,2,2,0
"EVA:e",8,"Breeze","kills (post-plant)",4,0,0,4
"EVA:e",8,"Breeze","kills (pre-plant)",0,2,0,0
"EVA:e",8,"Breeze","time",0,0,1,0
"EVA:e",7,"Haven","bomb",1,0,0,0
"EVA:e",7,"Haven","defuse",0,3,5,0
"EVA:e",7,"Haven","kills (post-plant)",3,0,0,4
"EVA:e",7,"Haven","kills (pre-plant)",1,3,4,0
"EVA:e",7,"Haven","time",0,2,0,0
"EVA:e",2,"Split","bomb",0,0,0,2
"EVA:e",2,"Split","defuse",0,4,3,0
"EVA:e",2,"Split","kills (post-plant)",3,0,0,4
"EVA:e",2,"Split","kills (pre-plant)",0,3,2,0
"EVA:e",2,"Split","time",0,0,1,0
"Evil Geniuses",1,"Ascent","bomb",6,0,0,6
"Evil Geniuses",1,"Ascent","defuse",0,13,9,0
"Evil Geniuses",1,"Ascent","kills (post-plant)",17,0,0,21
"Evil Geniuses",1,"Ascent","kills (pre-plant)",1,16,17,10
"Evil Geniuses",1,"Ascent","time",0,1,3,0
"Evil Geniuses",3,"Bind","bomb",5,0,0,3
"Evil Geniuses",3,"Bind","defuse",0,8,8,0
"Evil Geniuses",3,"Bind","kills (post-plant)",19,0,0,19
"Evil Geniuses",3,"Bind","kills (pre-plant)",4,15,15,7
"Evil Geniuses",3,"Bind","time",0,0,3,0
"Evil Geniuses",8,"Breeze","bomb",3,0,0,4
"Evil Geniuses",8,"Breeze","defuse",0,28,20,0
"Evil Geniuses",8,"Breeze","kills (post-plant)",24,0,0,24
"Evil Geniuses",8,"Breeze","kills (pre-plant)",5,29,29,12
"Evil Geniuses",8,"Breeze","time",0,0,4,0
"Evil Geniuses",9,"Fracture","defuse",0,2,2,0
"Evil Geniuses",9,"Fracture","kills (post-plant)",3,0,0,7
"Evil Geniuses",9,"Fracture","kills (pre-plant)",1,4,3,0
"Evil Geniuses",7,"Haven","bomb",3,0,0,4
"Evil Geniuses",7,"Haven","defuse",0,8,5,0
"Evil Geniuses",7,"Haven","kills (post-plant)",7,0,0,21
"Evil Geniuses",7,"Haven","kills (pre-plant)",6,8,8,11
"Evil Geniuses",7,"Haven","time",0,1,0,0
"Evil Geniuses",4,"Icebox","bomb",6,0,0,4
"Evil Geniuses",4,"Icebox","defuse",0,27,19,0
"Evil Geniuses",4,"Icebox","kills (post-plant)",36,0,0,32
"Evil Geniuses",4,"Icebox","kills (pre-plant)",12,16,28,11
"Evil Geniuses",4,"Icebox","time",0,4,0,0
"Evil Geniuses",2,"Split","bomb",5,0,0,2
"Evil Geniuses",2,"Split","defuse",0,4,5,0
"Evil Geniuses",2,"Split","kills (post-plant)",9,0,0,13
"Evil Geniuses",2,"Split","kills (pre-plant)",1,14,14,1
"Evil Geniuses",2,"Split","time",0,3,1,0
"E-Xolos LAZER",1,"Ascent","bomb",0,0,0,1
"E-Xolos LAZER",1,"Ascent","defuse",0,1,2,0
"E-Xolos LAZER",1,"Ascent","kills (post-plant)",3,0,0,2
"E-Xolos LAZER",1,"Ascent","kills (pre-plant)",1,1,6,0
"E-Xolos LAZER",1,"Ascent","time",0,0,1,0
"E-Xolos LAZER",3,"Bind","bomb",2,0,0,7
"E-Xolos LAZER",3,"Bind","defuse",0,12,17,0
"E-Xolos LAZER",3,"Bind","kills (post-plant)",11,0,0,24
"E-Xolos LAZER",3,"Bind","kills (pre-plant)",9,26,21,6
"E-Xolos LAZER",3,"Bind","time",0,4,2,0
"E-Xolos LAZER",9,"Fracture","bomb",1,0,0,1
"E-Xolos LAZER",9,"Fracture","defuse",0,9,10,0
"E-Xolos LAZER",9,"Fracture","kills (post-plant)",6,0,0,8
"E-Xolos LAZER",9,"Fracture","kills (pre-plant)",2,18,4,0
"E-Xolos LAZER",7,"Haven","bomb",6,0,0,3
"E-Xolos LAZER",7,"Haven","defuse",0,11,8,0
"E-Xolos LAZER",7,"Haven","kills (post-plant)",7,0,0,12
"E-Xolos LAZER",7,"Haven","kills (pre-plant)",3,8,4,2
"E-Xolos LAZER",7,"Haven","time",0,1,0,0
"E-Xolos LAZER",4,"Icebox","bomb",1,0,0,2
"E-Xolos LAZER",4,"Icebox","defuse",0,4,6,0
"E-Xolos LAZER",4,"Icebox","kills (post-plant)",5,0,0,9
"E-Xolos LAZER",4,"Icebox","kills (pre-plant)",4,9,2,1
"E-Xolos LAZER",4,"Icebox","time",0,1,1,0
"E-Xolos LAZER",2,"Split","defuse",0,1,1,0
"E-Xolos LAZER",2,"Split","kills (post-plant)",3,0,0,4
"E-Xolos LAZER",2,"Split","kills (pre-plant)",1,5,2,1
"E-Xolos LAZER",2,"Split","time",0,2,1,0
"Fancy United Esports",1,"Ascent","bomb",1,0,0,2
"Fancy United Esports",1,"Ascent","defuse",0,5,9,0
"Fancy United Esports",1,"Ascent","kills (post-plant)",8,0,0,13
"Fancy United Esports",1,"Ascent","kills (pre-plant)",7,18,7,4
"Fancy United Esports",1,"Ascent","time",0,2,2,0
"Fancy United Esports",3,"Bind","bomb",1,0,0,2
"Fancy United Esports",3,"Bind","defuse",0,2,2,0
"Fancy United Esports",3,"Bind","kills (post-plant)",4,0,0,6
"Fancy United Esports",3,"Bind","kills (pre-plant)",3,1,0,1
"Fancy United Esports",3,"Bind","time",0,1,0,0
"Fancy United Esports",8,"Breeze","bomb",0,0,0,2
"Fancy United Esports",8,"Breeze","defuse",0,2,2,0
"Fancy United Esports",8,"Breeze","kills (post-plant)",6,0,0,3
"Fancy United Esports",8,"Breeze","kills (pre-plant)",2,2,3,1
"Fancy United Esports",9,"Fracture","defuse",0,6,1,0
"Fancy United Esports",9,"Fracture","kills (post-plant)",5,0,0,3
"Fancy United Esports",9,"Fracture","kills (pre-plant)",2,10,4,6
"Fancy United Esports",9,"Fracture","time",0,1,0,0
"Fancy United Esports",7,"Haven","bomb",4,0,0,5
"Fancy United Esports",7,"Haven","defuse",0,12,10,0
"Fancy United Esports",7,"Haven","kills (post-plant)",12,0,0,11
"Fancy United Esports",7,"Haven","kills (pre-plant)",3,20,11,11
"Fancy United Esports",7,"Haven","time",0,1,0,0
"Fancy United Esports",4,"Icebox","bomb",2,0,0,0
"Fancy United Esports",4,"Icebox","defuse",0,4,8,0
"Fancy United Esports",4,"Icebox","kills (post-plant)",15,0,0,13
"Fancy United Esports",4,"Icebox","kills (pre-plant)",2,7,7,6
"Fancy United Esports",4,"Icebox","time",0,0,1,0
"Fancy United Esports",2,"Split","bomb",1,0,0,3
"Fancy United Esports",2,"Split","defuse",0,5,3,0
"Fancy United Esports",2,"Split","kills (post-plant)",2,0,0,5
"Fancy United Esports",2,"Split","kills (pre-plant)",3,10,2,3
"FAV gaming",1,"Ascent","bomb",2,0,0,1
"FAV gaming",1,"Ascent","defuse",0,8,4,0
"FAV gaming",1,"Ascent","kills (post-plant)",10,0,0,9
"FAV gaming",1,"Ascent","kills (pre-plant)",6,5,12,1
"FAV gaming",1,"Ascent","time",0,0,2,0
"FAV gaming",3,"Bind","bomb",1,0,0,8
"FAV gaming",3,"Bind","defuse",0,6,15,0
"FAV gaming",3,"Bind","kills (post-plant)",14,0,0,19
"FAV gaming",3,"Bind","kills (pre-plant)",5,14,9,5
"FAV gaming",3,"Bind","time",0,1,3,0
"FAV gaming",8,"Breeze","bomb",5,0,0,0
"FAV gaming",8,"Breeze","defuse",0,4,12,0
"FAV gaming",8,"Breeze","kills (post-plant)",4,0,0,2
"FAV gaming",8,"Breeze","kills (pre-plant)",0,8,5,1
"FAV gaming",8,"Breeze","time",0,3,0,0
"FAV gaming",9,"Fracture","bomb",0,0,0,2
"FAV gaming",9,"Fracture","defuse",0,0,3,0
"FAV gaming",9,"Fracture","kills (post-plant)",1,0,0,5
"FAV gaming",9,"Fracture","kills (pre-plant)",1,4,0,1
"FAV gaming",9,"Fracture","time",0,1,1,0
"FAV gaming",7,"Haven","bomb",5,0,0,2
"FAV gaming",7,"Haven","defuse",0,14,11,0
"FAV gaming",7,"Haven","kills (post-plant)",18,0,0,11
"FAV gaming",7,"Haven","kills (pre-plant)",3,10,12,11
"FAV gaming",7,"Haven","time",0,0,1,0
"FAV gaming",4,"Icebox","bomb",4,0,0,0
"FAV gaming",4,"Icebox","defuse",0,10,11,0
"FAV gaming",4,"Icebox","kills (post-plant)",18,0,0,11
"FAV gaming",4,"Icebox","kills (pre-plant)",4,10,8,3
"FAV gaming",2,"Split","bomb",3,0,0,1
"FAV gaming",2,"Split","defuse",0,7,4,0
"FAV gaming",2,"Split","kills (post-plant)",9,0,0,17
"FAV gaming",2,"Split","kills (pre-plant)",2,11,8,2
"FAV gaming",2,"Split","time",0,2,1,0
"FaZe Clan",1,"Ascent","bomb",6,0,0,7
"FaZe Clan",1,"Ascent","defuse",0,13,9,0
"FaZe Clan",1,"Ascent","kills (post-plant)",23,0,0,18
"FaZe Clan",1,"Ascent","kills (pre-plant)",4,24,18,3
"FaZe Clan",1,"Ascent","time",0,8,0,0
"FaZe Clan",8,"Breeze","bomb",7,0,0,7
"FaZe Clan",8,"Breeze","defuse",0,19,16,0
"FaZe Clan",8,"Breeze","kills (post-plant)",18,0,0,18
"FaZe Clan",8,"Breeze","kills (pre-plant)",12,27,24,9
"FaZe Clan",8,"Breeze","time",0,4,2,0
"FaZe Clan",9,"Fracture","bomb",4,0,0,10
"FaZe Clan",9,"Fracture","defuse",0,9,16,0
"FaZe Clan",9,"Fracture","kills (post-plant)",25,0,0,18
"FaZe Clan",9,"Fracture","kills (pre-plant)",17,21,21,6
"FaZe Clan",9,"Fracture","time",0,0,2,0
"FaZe Clan",7,"Haven","bomb",3,0,0,4
"FaZe Clan",7,"Haven","defuse",0,14,13,0
"FaZe Clan",7,"Haven","kills (post-plant)",18,0,0,10
"FaZe Clan",7,"Haven","kills (pre-plant)",10,17,11,8
"FaZe Clan",7,"Haven","time",0,1,0,0
"FaZe Clan",4,"Icebox","bomb",7,0,0,9
"FaZe Clan",4,"Icebox","defuse",0,27,26,0
"FaZe Clan",4,"Icebox","kills (post-plant)",29,0,0,34
"FaZe Clan",4,"Icebox","kills (pre-plant)",12,22,18,10
"FaZe Clan",4,"Icebox","time",0,4,1,0
"FaZe Clan",2,"Split","bomb",2,0,0,1
"FaZe Clan",2,"Split","defuse",0,14,9,0
"FaZe Clan",2,"Split","kills (post-plant)",10,0,0,15
"FaZe Clan",2,"Split","kills (pre-plant)",1,17,20,2
"FaZe Clan",2,"Split","time",0,2,2,0
"FENNEL",8,"Breeze","bomb",0,0,0,1
"FENNEL",8,"Breeze","defuse",0,4,5,0
"FENNEL",8,"Breeze","kills (post-plant)",0,0,0,4
"FENNEL",8,"Breeze","kills (pre-plant)",0,3,1,1
"FENNEL",9,"Fracture","bomb",1,0,0,2
"FENNEL",9,"Fracture","defuse",0,7,8,0
"FENNEL",9,"Fracture","kills (post-plant)",3,0,0,7
"FENNEL",9,"Fracture","kills (pre-plant)",1,5,4,1
"FENNEL",7,"Haven","bomb",3,0,0,0
"FENNEL",7,"Haven","defuse",0,0,1,0
"FENNEL",7,"Haven","kills (post-plant)",4,0,0,4
"FENNEL",7,"Haven","kills (pre-plant)",2,2,3,4
"FENNEL",4,"Icebox","defuse",0,0,4,0
"FENNEL",4,"Icebox","kills (post-plant)",7,0,0,5
"FENNEL",4,"Icebox","kills (pre-plant)",1,2,1,2
"FENNEL",2,"Split","bomb",1,0,0,5
"FENNEL",2,"Split","defuse",0,1,10,0
"FENNEL",2,"Split","kills (post-plant)",8,0,0,3
"FENNEL",2,"Split","kills (pre-plant)",1,3,7,0
"FNATIC",1,"Ascent","bomb",16,0,0,10
"FNATIC",1,"Ascent","defuse",0,15,32,0
"FNATIC",1,"Ascent","kills (post-plant)",35,0,0,39
"FNATIC",1,"Ascent","kills (pre-plant)",8,49,46,21
"FNATIC",1,"Ascent","time",0,7,6,0
"FNATIC",3,"Bind","bomb",18,0,0,7
"FNATIC",3,"Bind","defuse",0,18,24,0
"FNATIC",3,"Bind","kills (post-plant)",42,0,0,37
"FNATIC",3,"Bind","kills (pre-plant)",14,29,29,7
"FNATIC",3,"Bind","time",0,3,6,0
"FNATIC",8,"Breeze","bomb",4,0,0,1
"FNATIC",8,"Breeze","defuse",0,2,3,0
"FNATIC",8,"Breeze","kills (post-plant)",7,0,0,8
"FNATIC",8,"Breeze","kills (pre-plant)",2,6,5,2
"FNATIC",8,"Breeze","time",0,1,1,0
"FNATIC",9,"Fracture","bomb",9,0,0,8
"FNATIC",9,"Fracture","defuse",0,21,24,0
"FNATIC",9,"Fracture","kills (post-plant)",23,0,0,21
"FNATIC",9,"Fracture","kills (pre-plant)",7,23,17,10
"FNATIC",9,"Fracture","time",0,4,5,0
"FNATIC",7,"Haven","bomb",10,0,0,15
"FNATIC",7,"Haven","defuse",0,20,29,0
"FNATIC",7,"Haven","kills (post-plant)",36,0,0,26
"FNATIC",7,"Haven","kills (pre-plant)",16,23,20,7
"FNATIC",7,"Haven","time",0,2,4,0
"FNATIC",4,"Icebox","bomb",11,0,0,10
"FNATIC",4,"Icebox","defuse",0,30,39,0
"FNATIC",4,"Icebox","kills (post-plant)",64,0,0,31
"FNATIC",4,"Icebox","kills (pre-plant)",12,30,35,9
"FNATIC",4,"Icebox","time",0,7,4,0
"FNATIC",10,"Pearl","bomb",2,0,0,2
"FNATIC",10,"Pearl","defuse",0,9,6,0
"FNATIC",10,"Pearl","kills (post-plant)",7,0,0,7
"FNATIC",10,"Pearl","kills (pre-plant)",0,3,3,2
"FNATIC",10,"Pearl","time",0,3,0,0
"FNATIC",2,"Split","bomb",15,0,0,11
"FNATIC",2,"Split","defuse",0,18,17,0
"FNATIC",2,"Split","kills (post-plant)",32,0,0,32
"FNATIC",2,"Split","kills (pre-plant)",5,34,33,6
"FNATIC",2,"Split","time",0,5,8,0
"Focus e-Sports",3,"Bind","defuse",0,2,1,0
"Focus e-Sports",3,"Bind","kills (post-plant)",0,0,0,9
"Focus e-Sports",3,"Bind","kills (pre-plant)",0,2,2,0
"Focus e-Sports",4,"Icebox","defuse",0,4,2,0
"Focus e-Sports",4,"Icebox","kills (post-plant)",4,0,0,5
"Focus e-Sports",4,"Icebox","kills (pre-plant)",1,3,0,1
"FOKUS",1,"Ascent","bomb",3,0,0,0
"FOKUS",1,"Ascent","defuse",0,5,4,0
"FOKUS",1,"Ascent","kills (post-plant)",4,0,0,4
"FOKUS",1,"Ascent","kills (pre-plant)",3,9,5,6
"FOKUS",1,"Ascent","time",0,0,2,0
"FOKUS",3,"Bind","bomb",2,0,0,3
"FOKUS",3,"Bind","defuse",0,2,2,0
